기준일ID,시간대구분,자치구코드,총생활인구수
20240512,23,11560,413339.6086
20240512,23,11590,400068.2539
20240512,23,11620,498107.5841
20240512,23,11650,466564.4608
20240512,23,11680,666019.7111
20240512,23,11710,726301.2558
20240512,23,11740,529894.2338
20240511,00,11110,204955.1846
20240511,00,11140,158372.7726
20240511,00,11170,252150.4762
20240511,00,11200,317492.2634
20240511,00,11215,365248.7089
20240511,00,11230,343971.3804
20240511,00,11260,362660.2741
20240511,00,11290,436653.3211
20240511,00,11305,289343.3611
20240511,00,11320,271091.2579
20240511,00,11350,500500.2058
20240511,00,11380,457142.8128
20240511,00,11410,345120.8554
20240511,00,11440,425767.5935
20240511,00,11470,382218.0564
20240511,00,11500,536705.8217
20240511,00,11530,385214.8037
20240511,00,11545,200826.3856
20240511,00,11560,415984.16
20240511,00,11590,392643.3996
20240511,00,11620,490449.8751
20240511,00,11650,470134.2638
20240511,00,11680,693414.6075
20240511,00,11710,720785.6337
20240511,00,11740,525870.3509
20240511,01,11110,202035.7529
20240511,01,11140,153910.0548
20240511,01,11170,250050.9963
20240511,01,11200,316495.1057
20240511,01,11215,365322.1762
20240511,01,11230,345100.8956
20240511,01,11260,363950.8977
20240511,01,11290,437393.367
20240511,01,11305,290052.6952
20240511,01,11320,272306.1661
20240511,01,11350,501473.8523
20240511,01,11380,459186.2806
20240511,01,11410,344134.3023
20240511,01,11440,421734.4494
20240511,01,11470,383561.9379
20240511,01,11500,537274.0756
20240511,01,11530,385664.5269
20240511,01,11545,201765.4557
20240511,01,11560,412993.014
20240511,01,11590,394530.0561
20240511,01,11620,491771.1427
20240511,01,11650,466485.6851
20240511,01,11680,685887.6761
20240511,01,11710,720026.1063
20240511,01,11740,527487.237
20240511,02,11110,199404.7242
20240511,02,11140,151738.743
20240511,02,11170,248214.934
20240511,02,11200,315857.792
20240511,02,11215,365546.2344
20240511,02,11230,346066.6973
20240511,02,11260,365169.9273
20240511,02,11290,438368.4409
20240511,02,11305,291169.1595
20240511,02,11320,272920.935
20240511,02,11350,501808.2311
20240511,02,11380,460309.0698
20240511,02,11410,343999.0372
20240511,02,11440,418501.9924
20240511,02,11470,384811.1875
20240511,02,11500,537864.7528
20240511,02,11530,386040.2655
20240511,02,11545,202188.9318
20240511,02,11560,411485.4092
20240511,02,11590,395649.2583
20240511,02,11620,493270.9773
20240511,02,11650,464591.6619
20240511,02,11680,679509.6729
20240511,02,11710,719776.4335
20240511,02,11740,528977.1462
20240511,03,11110,197657.5509
20240511,03,11140,150184.3695
20240511,03,11170,246320.8512
20240511,03,11200,315948.1044
20240511,03,11215,365631.1096
20240511,03,11230,347170.1563
20240511,03,11260,366047.3577
20240511,03,11290,438899.034
20240511,03,11305,291053.4555
20240511,03,11320,274154.4239
20240511,03,11350,502012.9431
20240511,03,11380,461625.5579
20240511,03,11410,343667.8655
20240511,03,11440,416070.6735
20240511,03,11470,385754.3632
20240511,03,11500,538489.9336
20240511,03,11530,385990.1398
20240511,03,11545,202756.3193
20240511,03,11560,410810.7999
20240511,03,11590,396890.9226
20240511,03,11620,493496.6189
20240511,03,11650,463103.6223
20240511,03,11680,675521.807
20240511,03,11710,719105.5673
20240511,03,11740,529740.3585
20240511,04,11110,196968.3955
20240511,04,11140,150609.7214
20240511,04,11170,246100.2703
20240511,04,11200,316647.7271
20240511,04,11215,365527.3043
20240511,04,11230,347977.1455
20240511,04,11260,365439.7244
20240511,04,11290,439220.9065
20240511,04,11305,290476.7188
20240511,04,11320,273829.0956
20240511,04,11350,501019.4377
20240511,04,11380,460548.335
20240511,04,11410,343714.3635
20240511,04,11440,414283.0382
20240511,04,11470,385815.2417
20240511,04,11500,539651.7531
20240511,04,11530,386222.18
20240511,04,11545,202076.3287
20240511,04,11560,410642.5669
20240511,04,11590,396320.4175
20240511,04,11620,493369.4123
20240511,04,11650,464351.1289
20240511,04,11680,674381.3184
20240511,04,11710,718646.2392
20240511,04,11740,530195.7451
20240511,05,11110,199072.7339
20240511,05,11140,153618.3658
20240511,05,11170,246815.4247
20240511,05,11200,318910.4831
20240511,05,11215,364692.8175
20240511,05,11230,348490.4581
20240511,05,11260,362550.6103
20240511,05,11290,437517.4726
20240511,05,11305,287514.2829
20240511,05,11320,272559.1186
20240511,05,11350,498275.398
20240511,05,11380,457122.4615
20240511,05,11410,342801.8222
20240511,05,11440,411294.5568
20240511,05,11470,384662.7028
20240511,05,11500,542527.8733
20240511,05,11530,383171.6855
20240511,05,11545,201088.501
20240511,05,11560,411617.3953
20240511,05,11590,397430.4285
20240511,05,11620,490403.5854
20240511,05,11650,471655.0435
20240511,05,11680,676902.6127
20240511,05,11710,717605.7328
20240511,05,11740,531316.6448
20240511,06,11110,202868.1439
20240511,06,11140,161452.7127
20240511,06,11170,249778.4267
20240511,06,11200,318545.0468
20240511,06,11215,362131.595
20240511,06,11230,350261.2448
20240511,06,11260,358630.8408
20240511,06,11290,434041.2751
20240511,06,11305,283012.4464
20240511,06,11320,269254.9771
20240511,06,11350,492380.9081
20240511,06,11380,451702.3062
20240511,06,11410,340948.3641
20240511,06,11440,407772.186
20240511,06,11470,379785.2177
20240511,06,11500,544692.0133
20240511,06,11530,377467.817
20240511,06,11545,200863.0512
20240511,06,11560,411746.0066
20240511,06,11590,394377.4624
20240511,06,11620,485585.2183
20240511,06,11650,485735.8681
20240511,06,11680,686954.3176
20240511,06,11710,717164.025
20240511,06,11740,528063.5581
20240511,07,11110,210198.8185
20240511,07,11140,171202.1851
20240511,07,11170,254426.8491
20240511,07,11200,319178.2305
20240511,07,11215,358558.859
20240511,07,11230,348877.4298
20240511,07,11260,351368.241
20240511,07,11290,429978.094
20240511,07,11305,278319.5406
20240511,07,11320,267881.6749
20240511,07,11350,485696.7487
20240511,07,11380,444570.3092
20240511,07,11410,339909.835
20240511,07,11440,408594.2153
20240511,07,11470,374642.7
20240511,07,11500,539627.7051
20240511,07,11530,374807.3672
20240511,07,11545,200746.3588
20240511,07,11560,416061.7196
20240511,07,11590,389665.6331
20240511,07,11620,478267.9572
20240511,07,11650,495467.3901
20240511,07,11680,699154.2323
20240511,07,11710,714294.7354
20240511,07,11740,520286.1289
20240511,08,11110,224311.2871
20240511,08,11140,188555.6172
20240511,08,11170,259749.8123
20240511,08,11200,322181.8858
20240511,08,11215,355785.8046
20240511,08,11230,348872.2447
20240511,08,11260,345998.3862
20240511,08,11290,424693.2568
20240511,08,11305,273844.8046
20240511,08,11320,262871.3975
20240511,08,11350,481454.8562
20240511,08,11380,435050.0976
20240511,08,11410,342960.1873
20240511,08,11440,417364.1508
20240511,08,11470,370491.9231
20240511,08,11500,534498.9025
20240511,08,11530,372276.4438
20240511,08,11545,200252.9894
20240511,08,11560,423073.1978
20240511,08,11590,386263.3971
20240511,08,11620,468747.9944
20240511,08,11650,517372.932
20240511,08,11680,729535.1331
20240511,08,11710,714985.6268
20240511,08,11740,510553.8242
20240511,09,11110,246544.7241
20240511,09,11140,211175.6416
20240511,09,11170,266935.8333
20240511,09,11200,322477.6702
20240511,09,11215,353385.843
20240511,09,11230,346600.4391
20240511,09,11260,337004.2488
20240511,09,11290,413452.0879
20240511,09,11305,268380.3879
20240511,09,11320,257754.3687
20240511,09,11350,477220.4031
20240511,09,11380,424746.2819
20240511,09,11410,345290.1653
20240511,09,11440,426651.1331
20240511,09,11470,367666.8824
20240511,09,11500,528804.2581
20240511,09,11530,364473.4652
20240511,09,11545,199192.3921
20240511,09,11560,432885.9524
20240511,09,11590,382194.2606
20240511,09,11620,456046.8275
20240511,09,11650,547936.5123
20240511,09,11680,779563.458
20240511,09,11710,717970.7038
20240511,09,11740,501227.8977
20240511,10,11110,272093.1154
20240511,10,11140,235052.9663
20240511,10,11170,271556.5866
20240511,10,11200,325746.6824
20240511,10,11215,353477.2906
20240511,10,11230,345812.0585
20240511,10,11260,329539.3023
20240511,10,11290,402303.8995
20240511,10,11305,265212.0414
20240511,10,11320,253392.7492
20240511,10,11350,470233.8486
20240511,10,11380,412938.9323
20240511,10,11410,344745.7204
20240511,10,11440,434830.4874
20240511,10,11470,361758.7132
20240511,10,11500,524098.3039
20240511,10,11530,361906.7365
20240511,10,11545,196983.6765
20240511,10,11560,448518.0569
20240511,10,11590,374271.5463
20240511,10,11620,445281.017
20240511,10,11650,570191.3091
20240511,10,11680,815296.9298
20240511,10,11710,726629.1601
20240511,10,11740,488402.2597
20240511,11,11110,295397.3628
20240511,11,11140,261643.8053
20240511,11,11170,282521.296
20240511,11,11200,326594.1563
20240511,11,11215,354784.1349
20240511,11,11230,344028.1545
20240511,11,11260,323582.1915
20240511,11,11290,396381.0319
20240511,11,11305,261508.5539
20240511,11,11320,250164.3063
20240511,11,11350,463423.3109
20240511,11,11380,403166.0364
20240511,11,11410,341763.1207
20240511,11,11440,444159.5789
20240511,11,11470,355796.9892
20240511,11,11500,520641.6336
20240511,11,11530,361267.4877
20240511,11,11545,193813.0439
20240511,11,11560,459871.6879
20240511,11,11590,363726.8591
20240511,11,11620,435605.9631
20240511,11,11650,586786.4454
20240511,11,11680,843468.3911
20240511,11,11710,733074.9221
20240511,11,11740,479192.512
20240511,12,11110,316889.9526
20240511,12,11140,281630.1131
20240511,12,11170,290423.8798
20240511,12,11200,327983.2864
20240511,12,11215,356906.141
20240511,12,11230,343169.7553
20240511,12,11260,316751.5499
20240511,12,11290,392084.6658
20240511,12,11305,259441.1825
20240511,12,11320,245022.9067
20240511,12,11350,457222.1142
20240511,12,11380,396067.4708
20240511,12,11410,338050.7671
20240511,12,11440,456225.0823
20240511,12,11470,351564.5622
20240511,12,11500,516011.7088
20240511,12,11530,359504.5634
20240511,12,11545,192684.6487
20240511,12,11560,469079.8923
20240511,12,11590,357259.7887
20240511,12,11620,429078.0808
20240511,12,11650,594153.3388
20240511,12,11680,865619.2648
20240511,12,11710,741634.7578
20240511,12,11740,471954.7577
20240511,13,11110,330813.1352
20240511,13,11140,291820.5974
20240511,13,11170,296707.9167
20240511,13,11200,330362.6004
20240511,13,11215,358796.375
20240511,13,11230,339232.2491
20240511,13,11260,314143.2507
20240511,13,11290,388034.5172
20240511,13,11305,257458.1933
20240511,13,11320,243267.9889
20240511,13,11350,455988.0874
20240511,13,11380,391556.3531
20240511,13,11410,336617.4952
20240511,13,11440,465954.8686
20240511,13,11470,350037.0878
20240511,13,11500,515516.8494
20240511,13,11530,359175.7025
20240511,13,11545,191855.8257
20240511,13,11560,473844.5185
20240511,13,11590,354038.2825
20240511,13,11620,424100.8548
20240511,13,11650,596756.5518
20240511,13,11680,872404.8148
20240511,13,11710,750484.6129
20240511,13,11740,466889.7925
20240511,14,11110,330797.7239
20240511,14,11140,292168.9267
20240511,14,11170,298837.4338
20240511,14,11200,332471.8101
20240511,14,11215,356564.1712
20240511,14,11230,336327.2341
20240511,14,11260,315137.6642
20240511,14,11290,387105.6296
20240511,14,11305,256149.0099
20240511,14,11320,242893.736
20240511,14,11350,455446.586
20240511,14,11380,392641.2573
20240511,14,11410,335216.5505
20240511,14,11440,471545.8398
20240511,14,11470,350123.2446
20240511,14,11500,515782.4142
20240511,14,11530,360250.8239
20240511,14,11545,191958.3001
20240511,14,11560,478774.3242
20240511,14,11590,351867.647
20240511,14,11620,421498.6708
20240511,14,11650,597137.3304
20240511,14,11680,872938.2959
20240511,14,11710,759868.1311
20240511,14,11740,466937.7463
20240511,15,11110,323713.3111
20240511,15,11140,288981.8103
20240511,15,11170,302119.5183
20240511,15,11200,334071.5861
20240511,15,11215,357886.2757
20240511,15,11230,332256.7263
20240511,15,11260,316825.4707
20240511,15,11290,387886.9653
20240511,15,11305,257695.0567
20240511,15,11320,243131.8117
20240511,15,11350,456892.8588
20240511,15,11380,393344.6784
20240511,15,11410,333741.0335
20240511,15,11440,477214.1572
20240511,15,11470,349746.5989
20240511,15,11500,514458.7769
20240511,15,11530,364333.4991
20240511,15,11545,193557.6337
20240511,15,11560,479710.576
20240511,15,11590,354528.2367
20240511,15,11620,421560.0484
20240511,15,11650,591279.9535
20240511,15,11680,864344.2785
20240511,15,11710,766362.992
20240511,15,11740,468814.1832
20240511,16,11110,313076.2057
20240511,16,11140,282052.6748
20240511,16,11170,300207.4909
20240511,16,11200,334933.2601
20240511,16,11215,359377.7617
20240511,16,11230,328505.2684
20240511,16,11260,321772.2226
20240511,16,11290,389942.4459
20240511,16,11305,260024.0533
20240511,16,11320,245560.5642
20240511,16,11350,460546.374
20240511,16,11380,397115.2352
20240511,16,11410,332933.3412
20240511,16,11440,479055.7447
20240511,16,11470,352005.1362
20240511,16,11500,514047.7544
20240511,16,11530,367611.5849
20240511,16,11545,194082.198
20240511,16,11560,478035.0877
20240511,16,11590,356727.4802
20240511,16,11620,425926.247
20240511,16,11650,582878.51
20240511,16,11680,850060.7303
20240511,16,11710,769064.2333
20240511,16,11740,473756.2177
20240511,17,11110,301330.4727
20240511,17,11140,270127.3239
20240511,17,11170,295145.0471
20240511,17,11200,332456.2434
20240511,17,11215,362060.0304
20240511,17,11230,327266.1457
20240511,17,11260,326286.9685
20240511,17,11290,392396.9328
20240511,17,11305,264549.9512
20240511,17,11320,249050.4454
20240511,17,11350,466196.7218
20240511,17,11380,403365.4904
20240511,17,11410,331075.6785
20240511,17,11440,477889.994
20240511,17,11470,355335.1279
20240511,17,11500,516305.1708
20240511,17,11530,369456.3642
20240511,17,11545,192841.7436
20240511,17,11560,473700.6821
20240511,17,11590,360108.5637
20240511,17,11620,430478.3337
20240511,17,11650,567511.3612
20240511,17,11680,830482.4851
20240511,17,11710,772770.7375
20240511,17,11740,479597.2649
20240511,18,11110,289037.1201
20240511,18,11140,253541.5828
20240511,18,11170,288921.2431
20240511,18,11200,327632.4531
20240511,18,11215,364022.933
20240511,18,11230,326174.8061
20240511,18,11260,331941.9056
20240511,18,11290,399126.3558
20240511,18,11305,268754.2319
20240511,18,11320,255113.8341
20240511,18,11350,469891.7772
20240511,18,11380,412904.7768
20240511,18,11410,331892.1194
20240511,18,11440,474697.9785
20240511,18,11470,358654.5936
20240511,18,11500,520643.9823
20240511,18,11530,375119.157
20240511,18,11545,194095.637
20240511,18,11560,465354.1357
20240511,18,11590,363291.077
20240511,18,11620,438956.5714
20240511,18,11650,546104.0483
20240511,18,11680,799078.4076
20240511,18,11710,768016.5567
20240511,18,11740,485563.412
20240511,19,11110,282555.5441
20240511,19,11140,229657.5232
20240511,19,11170,281483.3747
20240511,19,11200,324100.4612
20240511,19,11215,365297.5503
20240511,19,11230,328606.7234
20240511,19,11260,338477.7559
20240511,19,11290,404621.361
20240511,19,11305,272421.1528
20240511,19,11320,258241.2526
20240511,19,11350,476329.6363
20240511,19,11380,420593.5549
20240511,19,11410,334089.7878
20240511,19,11440,470032.4269
20240511,19,11470,362738.6871
20240511,19,11500,521562.422
20240511,19,11530,378227.7682
20240511,19,11545,194871.6644
20240511,19,11560,454489.0415
20240511,19,11590,369643.8822
20240511,19,11620,446259.1992
20240511,19,11650,526582.4682
20240511,19,11680,767312.9615
20240511,19,11710,762904.2298
20240511,19,11740,491611.2825
20240511,20,11110,269016.8864
20240511,20,11140,203671.0159
20240511,20,11170,273640.7841
20240511,20,11200,322981.276
20240511,20,11215,368281.536
20240511,20,11230,330041.7903
20240511,20,11260,345760.7158
20240511,20,11290,411453.4394
20240511,20,11305,274921.6377
20240511,20,11320,262303.691
20240511,20,11350,481392.1336
20240511,20,11380,428703.4
20240511,20,11410,335433.1122
20240511,20,11440,461500.513
20240511,20,11470,368277.3812
20240511,20,11500,523736.441
20240511,20,11530,383011.1928
20240511,20,11545,195968.3264
20240511,20,11560,442201.307
20240511,20,11590,375273.5095
20240511,20,11620,455248.6646
20240511,20,11650,513331.6384
20240511,20,11680,747344.5377
20240511,20,11710,750350.8574
20240511,20,11740,498757.1432
20240511,21,11110,239329.3923
20240511,21,11140,186742.987
20240511,21,11170,266368.4909
20240511,21,11200,320065.1502
20240511,21,11215,367899.3825
20240511,21,11230,335749.4216
20240511,21,11260,351578.5672
20240511,21,11290,420770.6389
20240511,21,11305,279944.849
20240511,21,11320,265250.574
20240511,21,11350,486354.2305
20240511,21,11380,437929.224
20240511,21,11410,335793.1695
20240511,21,11440,451190.6547
20240511,21,11470,374003.7586
20240511,21,11500,525486.537
20240511,21,11530,385528.715
20240511,21,11545,197564.7512
20240511,21,11560,430803.9248
20240511,21,11590,381298.8599
20240511,21,11620,466491.6731
20240511,21,11650,497591.6908
20240511,21,11680,728285.7294
20240511,21,11710,731430.9758
20240511,21,11740,507162.3054
20240511,22,11110,219168.5463
20240511,22,11140,171277.9249
20240511,22,11170,256739.738
20240511,22,11200,317415.3281
20240511,22,11215,368308.5909
20240511,22,11230,338904.4951
20240511,22,11260,355631.2601
20240511,22,11290,426853.7951
20240511,22,11305,285659.5538
20240511,22,11320,268665.9474
20240511,22,11350,490452.373
20240511,22,11380,447487.9023
20240511,22,11410,334741.4736
20240511,22,11440,436321.4423
20240511,22,11470,376109.2971
20240511,22,11500,529924.6264
20240511,22,11530,388675.4751
20240511,22,11545,198442.9675
20240511,22,11560,424086.0476
20240511,22,11590,384306.262
20240511,22,11620,476093.9271
20240511,22,11650,482421.4082
20240511,22,11680,693354.5443
20240511,22,11710,715085.5478
20240511,22,11740,514851.2387
20240511,23,11110,202504.1625
20240511,23,11140,154210.9456
20240511,23,11170,250006.3954
20240511,23,11200,317584.6089
20240511,23,11215,364800.3511
20240511,23,11230,338160.3801
20240511,23,11260,359544.9725
20240511,23,11290,428312.8827
20240511,23,11305,290636.2026
20240511,23,11320,269095.2895
20240511,23,11350,499448.2964
20240511,23,11380,456394.2056
20240511,23,11410,337521.9336
20240511,23,11440,421090.6442
20240511,23,11470,376483.7749
20240511,23,11500,533341.4737
20240511,23,11530,383295.0244
20240511,23,11545,196768.6361
20240511,23,11560,411608.8012
20240511,23,11590,386621.9426
20240511,23,11620,484869.2786
20240511,23,11650,460042.1586
20240511,23,11680,670327.7635
20240511,23,11710,707990.4003
20240511,23,11740,518212.8042
20240510,00,11110,208930.5263
20240510,00,11140,180382.0869
20240510,00,11170,242310.9674
20240510,00,11200,321346.8671
20240510,00,11215,368101.3546
20240510,00,11230,353462.2632
20240510,00,11260,363586.2258
20240510,00,11290,440705.9646
20240510,00,11305,288829.0768
20240510,00,11320,272479.3049
20240510,00,11350,502594.0216
20240510,00,11380,457091.1292
20240510,00,11410,352025.946
20240510,00,11440,414278.5958
20240510,00,11470,383671.354
20240510,00,11500,542015.3412
20240510,00,11530,389896.1842
20240510,00,11545,204291.0686
20240510,00,11560,419556.0423
20240510,00,11590,397640.0092
20240510,00,11620,497378.598
20240510,00,11650,473100.815
20240510,00,11680,690986.7193
20240510,00,11710,721228.1528
20240510,00,11740,523905.0226
20240510,01,11110,206759.506
20240510,01,11140,176319.2839
20240510,01,11170,240413.6947
20240510,01,11200,320627.4693
20240510,01,11215,368843.8969
20240510,01,11230,354238.7245
20240510,01,11260,364649.3956
20240510,01,11290,441668.9215
20240510,01,11305,289477.7646
20240510,01,11320,273521.7837
20240510,01,11350,503408.0967
20240510,01,11380,458566.9734
20240510,01,11410,351625.3741
20240510,01,11440,411951.9606
20240510,01,11470,384963.4199
20240510,01,11500,542564.2688
20240510,01,11530,389580.8853
20240510,01,11545,204428.9291
20240510,01,11560,418099.7886
20240510,01,11590,399059.5243
20240510,01,11620,498319.8981
20240510,01,11650,470102.089
20240510,01,11680,684235.4956
20240510,01,11710,720448.8037
20240510,01,11740,525248.7364
20240510,02,11110,205346.6702
20240510,02,11140,173527.159
20240510,02,11170,239517.9957
20240510,02,11200,320619.3685
20240510,02,11215,369012.7261
20240510,02,11230,354301.8362
20240510,02,11260,365863.9001
20240510,02,11290,442385.5296
20240510,02,11305,289959.5132
20240510,02,11320,274107.2012
20240510,02,11350,503768.207
20240510,02,11380,459703.2032
20240510,02,11410,351264.7309
20240510,02,11440,411059.2154
20240510,02,11470,386338.5712
20240510,02,11500,542458.9037
20240510,02,11530,389504.0033
20240510,02,11545,204972.504
20240510,02,11560,416613.8256
20240510,02,11590,400085.6056
20240510,02,11620,499446.0789
20240510,02,11650,468340.5992
20240510,02,11680,679911.8505
20240510,02,11710,720330.6707
20240510,02,11740,526373.2318
20240510,03,11110,204502.2843
20240510,03,11140,172020.8538
20240510,03,11170,239494.9491
20240510,03,11200,320929.4953
20240510,03,11215,369074.2615
20240510,03,11230,354802.1377
20240510,03,11260,366636.3058
20240510,03,11290,442984.6993
20240510,03,11305,290367.2405
20240510,03,11320,274381.66
20240510,03,11350,503741.1429
20240510,03,11380,460243.9698
20240510,03,11410,350244.8572
20240510,03,11440,409952.9135
20240510,03,11470,386379.9011
20240510,03,11500,543057.7578
20240510,03,11530,389793.726
20240510,03,11545,205101.3146
20240510,03,11560,416511.4305
20240510,03,11590,400413.1467
20240510,03,11620,500018.2629
20240510,03,11650,467701.1194
20240510,03,11680,677722.7733
20240510,03,11710,720717.6932
20240510,03,11740,526634.0524
20240510,04,11110,206246.1962
20240510,04,11140,170892.9662
20240510,04,11170,240052.1181
20240510,04,11200,322286.6431
20240510,04,11215,369386.7409
20240510,04,11230,355962.7385
20240510,04,11260,365301.7569
20240510,04,11290,444087.5938
20240510,04,11305,288537.0486
20240510,04,11320,273251.5884
20240510,04,11350,502701.719
20240510,04,11380,458406.6702
20240510,04,11410,350570.3322
20240510,04,11440,409587.4812
20240510,04,11470,386160.3487
20240510,04,11500,544934.7797
20240510,04,11530,389658.7129
20240510,04,11545,204301.662
20240510,04,11560,418614.4701
20240510,04,11590,399605.5627
20240510,04,11620,499667.9152
20240510,04,11650,470757.823
20240510,04,11680,678364.9643
20240510,04,11710,720827.0631
20240510,04,11740,526788.5164
20240510,05,11110,209638.9606
20240510,05,11140,173699.0938
20240510,05,11170,245195.5655
20240510,05,11200,326488.9655
20240510,05,11215,369180.3426
20240510,05,11230,356403.7666
20240510,05,11260,361010.0647
20240510,05,11290,443325.7007
20240510,05,11305,285378.916
20240510,05,11320,271882.7096
20240510,05,11350,498631.3528
20240510,05,11380,454469.6135
20240510,05,11410,350899.7365
20240510,05,11440,411424.5435
20240510,05,11470,384645.7692
20240510,05,11500,548253.6329
20240510,05,11530,386302.7563
20240510,05,11545,203407.1995
20240510,05,11560,421745.0858
20240510,05,11590,401276.5894
20240510,05,11620,495653.6024
20240510,05,11650,482612.2331
20240510,05,11680,685701.5831
20240510,05,11710,722281.3124
20240510,05,11740,526554.0002
20240510,06,11110,224213.0731
20240510,06,11140,194310.5926
20240510,06,11170,257048.7926
20240510,06,11200,330446.0302
20240510,06,11215,367348.6828
20240510,06,11230,356959.9298
20240510,06,11260,352865.6548
20240510,06,11290,436799.9502
20240510,06,11305,278676.8282
20240510,06,11320,266676.6556
20240510,06,11350,488994.1567
20240510,06,11380,443874.6183
20240510,06,11410,352865.5489
20240510,06,11440,415079.307
20240510,06,11470,377602.2538
20240510,06,11500,552501.2853
20240510,06,11530,383632.7661
20240510,06,11545,206293.9869
20240510,06,11560,434291.9425
20240510,06,11590,396801.7748
20240510,06,11620,487327.1937
20240510,06,11650,516724.5091
20240510,06,11680,716028.1157
20240510,06,11710,724512.9191
20240510,06,11740,521085.4321
20240510,07,11110,263955.5902
20240510,07,11140,254125.9886
20240510,07,11170,277236.2264
20240510,07,11200,340908.6258
20240510,07,11215,367245.0448
20240510,07,11230,358334.3011
20240510,07,11260,337872.0676
20240510,07,11290,421936.36
20240510,07,11305,268365.2333
20240510,07,11320,259254.4566
20240510,07,11350,474145.464
20240510,07,11380,424650.3973
20240510,07,11410,361044.6555
20240510,07,11440,424997.7147
20240510,07,11470,360349.8707
20240510,07,11500,550254.5422
20240510,07,11530,387529.3857
20240510,07,11545,217859.6217
20240510,07,11560,480680.3807
20240510,07,11590,390853.1041
20240510,07,11620,467708.7214
20240510,07,11650,569850.9097
20240510,07,11680,782951.5782
20240510,07,11710,726388.7213
20240510,07,11740,508200.2226
20240510,08,11110,320920.5763
20240510,08,11140,361699.3309
20240510,08,11170,289284.4082
20240510,08,11200,353355.0817
20240510,08,11215,357249.8121
20240510,08,11230,352329.4869
20240510,08,11260,314538.3989
20240510,08,11290,399731.1413
20240510,08,11305,255310.0877
20240510,08,11320,245674.5026
20240510,08,11350,452357.7124
20240510,08,11380,383598.7846
20240510,08,11410,382745.0277
20240510,08,11440,455787.5429
20240510,08,11470,334225.6008
20240510,08,11500,536931.7224
20240510,08,11530,378974.7179
20240510,08,11545,236447.1295
20240510,08,11560,535327.9894
20240510,08,11590,369563.4635
20240510,08,11620,430355.6279
20240510,08,11650,634011.5109
20240510,08,11680,902124.2895
20240510,08,11710,734366.1543
20240510,08,11740,480093.4485
20240510,09,11110,372276.4658
20240510,09,11140,415903.9722
20240510,09,11170,298316.3355
20240510,09,11200,357930.0719
20240510,09,11215,351683.7988
20240510,09,11230,348682.6766
20240510,09,11260,296756.166
20240510,09,11290,387595.8089
20240510,09,11305,245260.8101
20240510,09,11320,233538.0747
20240510,09,11350,439927.1755
20240510,09,11380,360380.0453
20240510,09,11410,391772.3301
20240510,09,11440,479042.3126
20240510,09,11470,320550.4685
20240510,09,11500,528322.5677
20240510,09,11530,373362.9706
20240510,09,11545,244656.2775
20240510,09,11560,550239.1783
20240510,09,11590,352217.1527
20240510,09,11620,407335.4606
20240510,09,11650,676883.5962
20240510,09,11680,1007177.275
20240510,09,11710,742625.8483
20240510,09,11740,464225.0382
20240510,10,11110,401969.2225
20240510,10,11140,437709.7517
20240510,10,11170,298555.2655
20240510,10,11200,361657.4835
20240510,10,11215,349846.6773
20240510,10,11230,347508.7947
20240510,10,11260,288830.0749
20240510,10,11290,383089.2352
20240510,10,11305,241034.4941
20240510,10,11320,227847.9324
20240510,10,11350,432232.4486
20240510,10,11380,350425.5398
20240510,10,11410,395082.534
20240510,10,11440,485770.6692
20240510,10,11470,315056.5925
20240510,10,11500,523754.1707
20240510,10,11530,370747.2386
20240510,10,11545,246077.8044
20240510,10,11560,561667.4989
20240510,10,11590,342821.6908
20240510,10,11620,398344.6998
20240510,10,11650,695606.9064
20240510,10,11680,1051948.263
20240510,10,11710,739997.2978
20240510,10,11740,454595.7605
20240510,11,11110,431531.2115
20240510,11,11140,454019.1381
20240510,11,11170,304728.4782
20240510,11,11200,359953.1597
20240510,11,11215,347928.0963
20240510,11,11230,347860.1595
20240510,11,11260,285982.9018
20240510,11,11290,380128.7042
20240510,11,11305,238588.2699
20240510,11,11320,224579.9086
20240510,11,11350,428570.205
20240510,11,11380,343548.6819
20240510,11,11410,384289.7511
20240510,11,11440,490279.0058
20240510,11,11470,310784.395
20240510,11,11500,521170.7867
20240510,11,11530,366437.7984
20240510,11,11545,245159.0992
20240510,11,11560,566243.7218
20240510,11,11590,337774.0399
20240510,11,11620,392427.1574
20240510,11,11650,703456.9674
20240510,11,11680,1077577.577
20240510,11,11710,736782.8043
20240510,11,11740,448137.564
20240510,12,11110,435340.6113
20240510,12,11140,465072.581
20240510,12,11170,308953.8536
20240510,12,11200,364576.6289
20240510,12,11215,344426.9676
20240510,12,11230,347185.6796
20240510,12,11260,283880.2836
20240510,12,11290,378156.1508
20240510,12,11305,238110.0234
20240510,12,11320,221885.1038
20240510,12,11350,424025.3824
20240510,12,11380,340912.6883
20240510,12,11410,388489.1962
20240510,12,11440,485630.8512
20240510,12,11470,310673.3004
20240510,12,11500,519465.5965
20240510,12,11530,368605.0249
20240510,12,11545,247166.2871
20240510,12,11560,572062.5788
20240510,12,11590,335969.1495
20240510,12,11620,387787.8156
20240510,12,11650,710993.8934
20240510,12,11680,1093763.16
20240510,12,11710,740291.4846
20240510,12,11740,445139.6252
20240510,13,11110,434477.093
20240510,13,11140,469898.5035
20240510,13,11170,310645.1966
20240510,13,11200,368892.736
20240510,13,11215,343906.4545
